,image_url,Brand,Manufacturer,Model,Model Year,Product Dimensions,Item model number,Ram Memory Installed Size,Operating System,Hardware Interface,Graphics Coprocessor,Resolution,Mounting Hardware,Number Of Items,Display Technology,Standing screen display size,Display Type,Supported Image Type,Screen Resolution,Audio Output Mode,Supported Audio Format,Speaker Surround Sound Channel Configuration,Power Source,Batteries Required,Refresh Rate,Connector Type,Mounting Type,Supports Bluetooth Technology,Country of Origin,Item Weight,product,rating,price,product_url,Batteries,Memory Storage Capacity,Viewing Angle,Image Aspect Ratio,Image Contrast Ratio,Audio Wattage,Batteries Included,Battery Cell Composition,Total Usb Ports,Remote Control Included?,Model Name,Tuner Technology,Special Features,Remote Control Description,Remote Control Type,Image Brightness,Voltage,Wattage,Maximum Operating Distance,Real Angle Of View,Media Format,Response Time,Includes Rechargable Battery,Compatible Devices,GSM frequencies,Processor Count,Aspect Ratio,Battery Power Rating,Digital Storage Capacity,Max Resolution,Package Dimensions,Battery Description,Battery Capacity,Audio Encoding,Audio Input,Imported By,Speakers Maximum Output Power,Speaker Connectivity
70,https://images-eu.ssl-images-amazon.com/images/I/51q8vYW6hhL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,KD-43X75K,2022,97.1 x 7.7 x 57.5 cm; 8 Kilograms,KD-43X75K,,Android,"Ethernet, Composite Video, Bluetooth 5",X1 4K Processor,3840 x 2160 Pixels,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,LED,43 Inches,4K HDR,"TIFF, JPEG",3840 x 2160 pixels,Two channel linear,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,8 kg,Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X75K (Black) (2022 Model) | with Alexa Compatibility  ,4.8 out of 5 stars,"50,900",https://amazon.in/Sony-Bravia-inches-KD-43X75K-Compatibility/dp/B09WN49Y8F/ref=sr_1_58?keywords=tv&qid=1660812290&sr=8-58,2 AAA batteries required. (included),,178 Degrees,16:09,,20 Watts,Yes,Alkaline,2,Yes,Bravia,DVB-T,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",High Brightness,240 Volts,96 Watts,3 Feet,178 Degrees,"AVI, MPEG",,No,"Android Phone, Home theatre, IPhone",60 Hz,,,,,,,,,,,,,
71,https://images-eu.ssl-images-amazon.com/images/I/51prU5hcQbL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,KD-65X74K,2022,146.3 x 8.7 x 85.2 cm; 22.1 Kilograms,KD-65X74K,,Android,"Ethernet, Composite Video, Bluetooth 5",X1 4K Processor,3840 x 2160 Pixels,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,LED,65 Inches,4K HDR,"TIFF, JPEG",3840 x 2160 pixels,Two channel linear,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,22 kg 100 g,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-59-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_mtf,2 AAA batteries required. (included),,178 Degrees,16:09,,20 Watts,Yes,Alkaline,2,Yes,KD-65X74K,DVB-T,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",High Brightness,240 Volts,180 Watts,5 Feet,178 Degrees,"AVI, MPEG",,No,"Android Phone, Home theatre, IPhone",60 Hz,,,,,,,,,,,,,
72,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,32 SMART TV,2022,,32 SMART TV,1 GB,Android,"Ethernet, HDMI, USB 2.0",,1366768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,32 Inches,LED,,,Surround,"Mp3_audio, Wma",2,AC,No,60 Hz,"Wi-Fi, HDMI",Wall Mount,,India,5 kg,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-60-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_mtf,,8 GB,178 Degrees,16:9,,20 Watts,,,2,Yes,NVA32SFR1,,,,IR,,240 Volts,48 Watts,7 Feet,,,8 Milliseconds,,,,,,,,,80 x 52 x 13 cm; 5 Kilograms,,,,,,,
73,https://images-eu.ssl-images-amazon.com/images/I/41FX2Z3KyNL._SX300_SY300_QL70_ML2_.jpg,HYUNDAI,Goldenarch Consumer Electronics Pvt. Ltd.,SMTHY32ECVRY1W,2022,73.5 x 21 x 47 cm; 4.5 Kilograms,SMTHY32ECVRY1W,1 GB,Android,"USB, HDMI, Headphone",Mali-G31 MP2,1366 x 768 Pixels,"1 LED tv, 1 Remote, 1 Manual, 1 Warranty card, 1 Pair of Table Stand, 1 Wall mount kit",1,LED,32 Inches,A+,"GIF, JPEG",,Stereo,"Mp3_audio, Wma",Stereo Surround,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,4 kg 500 g,Hyundai 80 cm (32 inches) HD Ready Smart LED TV SMTHY32ECVRY1W (Black)  ,4.4 out of 5 stars,"11,990",https://amazon.in/Hyundai-inches-Ready-Smart-SMTHY32ECVRY1W/dp/B0B4VRBD36/ref=sr_1_61?keywords=tv&qid=1660812290&sr=8-61,,8 GB,178 Degrees,16:09,3000:1,20 Watts,Yes,Zinc Carbon,2,Yes,Hyundai 80 cm (32 inches) HD Ready Smart LED TV with Voice Remote SMTHY32ECVRY1W (2022 Model),PAL,Durable A+ Grade DLED panel | Ultra bright screen for flawless picture quality even in bright rooms,One Click Disney Hotstar Button | With Voice Assistant,"IR, Bluetooth",High Brightness,130 Volts,60 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,No,,,,,,,,,,,,,,,
74,https://m.media-amazon.com/images/I/41+cndTeqPL._SX300_SY300_.jpg,MI,DIXON TECHNOLOGIES (INDIA) LIMITED,L43M6-EI,2020,96 x 7.5 x 60.8 cm; 9 Kilograms,L43M6-EI,1 GB,Android,"USB, HDMI",Mali-450 MP3 up to 667MHz,1920x1080 Pixels,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 1 Power Cable / Power Supply Adapter",1,LED,43 Inches,LED,JPEG,1920 x 1080 pixels,Stereo,"Mp3_audio, Wma",DTS-HD sound,AC,No,60 hertz,Wi-Fi,,Yes,India,9 kg,Mi 108 cm (43 inches) Horizon Edition Full HD Android LED TV 4A | L43M6-EI (Black)  ,4.3 out of 5 stars,"24,999",https://amazon.in/MI-Horizon-108cm-inches-Android/dp/B08H883LR6/ref=sr_1_62?keywords=tv&qid=1660812290&sr=8-62,AAA batteries required.,,,,,,No,Alkaline,,,Horizon Edition,NTSC/PAL,"Bluetooth, USB",,,,,,,,,,,,,,,,,,,,,,,Dixon Technologies (India) Limited,,
75,https://m.media-amazon.com/images/I/51fG2C1A+XL._SY300_SX300_.jpg,TOSHIBA,DIXON TECHNOLOGY (INDIA) LIMITEDSHED,55M550LP,2022,128.8 x 71.3 x 8.1 cm; 14.8 Kilograms,55M550LP,2 GB,Android,"HDMI, 3.5mm Audio, USB 2.0, Bluetooth 5, 802.11 ac/b/g/n",ARM Mali-G52,3840x2160 Pixels,"1 TV Unit, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 2 AAA Battery, 1 User Manual, 1 Warranty Card",1,QLED,55 Inches,HDR10+ | HLG,"GIF, JPEG",,Surround,"Mp3_audio, Wma",Dolby Atmos,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,14 kg 800 g,Toshiba 139 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55M550LP (Black)  ,4.8 out of 5 stars,"52,990",https://amazon.in/Toshiba-inches-Ultra-Google-55M550LP/dp/B0B61756PY/ref=sr_1_63?keywords=tv&qid=1660812290&sr=8-63,,16 GB,178 Degrees,16:09,1200:1,49 Watts,Yes,Alkaline,2,Yes,,DVB-T2,"Google TV | Dolby Vision HDR | Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now","One Click Netflix, SonyLiv, Prime Video, YouTube, Disney+ | Google Assistant | With Voice Assitant","IR, Bluetooth",Ultra Brightness,230 Volts,180 Watts,9 Feet,178 Degrees,"MPEG, AVI",8 Milliseconds,No,,,,16:9,,,,,,,,HDMI,,49 Watts,
76,https://m.media-amazon.com/images/I/61w4rOm+j3L._SX300_SY300_.jpg,LG,LG,43UP7500PTZ,2021,8.5 x 97.3 x 57.2 cm; 8 Kilograms,43UP7500PTZ,1.5 GB,WebOS,"HDMI, USB 2.0, Bluetooth 5",LG Graphics Processor,3840x2160 Pixels,"1 UHD 4K TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 Batteries",1,LED,43 Inches,Slim Design,JPEG,3840 x 2160 pixels,Surround,"AC4, AC3(Dolby Digital), EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA, apt-X",AI Sound,AC,No,60 Hz,"Bluetooth, Wi-Fi, USB, HDMI",Wall Mount,Yes,,8 kg,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UP7500PTZ (Rocky Black)  ,4.3 out of 5 stars,"31,990",https://amazon.in/LG-inches-Ultra-Smart-43UP7500PTZ/dp/B0967NW34T/ref=sr_1_64?keywords=tv&qid=1660812290&sr=8-64,2 AA batteries required. (included),8 GB,178 Degrees,16:09,1100:1,20 Watts,Yes,Alkaline,1,Yes,43UP7500PTC,DVB-T2,"WebOS Smart TV | AI ThinQ, Built-in Google Assistant & Alexa | Apple Airplay 2 & Homekit | Unlimited OTT App Support: Netflix, Prime Video, Disney+ Hotstar, Apple TV, SonyLIV, Discovery+, Zee5, Voot, Google Play Movies & TV, YuppTV, Youtube, Eros Now",One Click Amazon Prime Video Button | Netflix,IR,,,110 Watts,4 Feet,,"AVI, MPEG",,No,,,,,,,,,,,,,,,
77,https://images-eu.ssl-images-amazon.com/images/I/41dXXms9FfL._SX300_SY300_QL70_ML2_.jpg,Hisense,Hisense,32A4G,2021,72.1 x 16.4 x 47 cm; 3.9 Kilograms,32A4G,1 GB,Android,"AV Port, Ethernet, HDMI, USB 2.0, Bluetooth 5",G31 MP2@550MHZ,1366x768 Pixels,"1 LED TV, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 1 Power Cable, 2 AAA Battery, 1 User Manual, 1 Warranty Card",1,LED,32 Inches,A+ IPS,"GIF, JPEG",1366 x 768 pixels,Surround,"Mp3_audio, Wma",DTS Virtual X | Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,3 kg 900 g,Hisense 80 cm (32 inches) Android 11 Series HD Ready Smart Certified Android LED TV 32A4G (Black)  ,4.2 out of 5 stars,"11,990",https://amazon.in/Hisense-inches-Certified-Android-32A4G/dp/B099JHLQX8/ref=sr_1_65?keywords=tv&qid=1660812290&sr=8-65,2 AAA batteries required. (included),8 GB,178 Degrees,16:09,1200:1,20 Watts,Yes,Alkaline,2,Yes,32A4G,DVB-T2,"Official Android TV 11(R) | Floating Glass Display | Remote With Voice Assistant | Android 11 | HDR-10 | DTS X | Dolby Atmos | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now, Oxygen Play","Smart remote with Hotkeys for quick and easy access | Google Assistant, get more done with your voice","IR, Bluetooth",High Brightness,230 Volts,50 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,No,,,,,,,,,,,,,,,
78,https://images-eu.ssl-images-amazon.com/images/I/41tfC1EwxQL._SY300_SX300_QL70_ML2_.jpg,VU,Vu,55UT,2020,8.6 x 123 x 71.2 cm; 12.6 Kilograms,55UT,2 GB,Android,"USB, HDMI",Mali 470 MP3 GPU,3840x2160 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,55 Inches,A+,JPEG,3840 x 2160 pixels,Surround,"Mp3_audio, Wma","DTS Virtual-X Surround Sound, TruBass HDX, TruSurround X, Dialog Clarity",AC,Yes,60 Hz,"Wi-Fi, USB, HDMI",Wall Mount,Yes,India,12 kg 600 g,Vu 139 cm (55 inches) 4K Ultra HD Smart Android LED TV 55UT (Black)  ,4.4 out of 5 stars,"39,999",https://amazon.in/inches-Ultra-Android-5-Hotkeys-55UT/dp/B089KVCGCV/ref=sr_1_66?keywords=tv&qid=1660812290&sr=8-66,2 AAA batteries required. (included),,,16:9,Standard,30 Watts,Yes,Alkaline,,Yes,Ultra,"DVB-T/ DVB-T2, PAL",,"ActiVoice Remote Control | Licensed Apps-YouTube, Netflix, Prime Video, Hotstar, Google Play Hotkeys on Remote Control",,,,30 Watts,,,,8 Milliseconds,,,,,,,,,,,,,,,,
79,https://images-eu.ssl-images-amazon.com/images/I/51z9E68ei7L._SX300_SY300_QL70_ML2_.jpg,TOSHIBA,DIXON TECHNOLOGY (INDIA) LIMITEDSHED,55C350LP,2022,123.3 x 71.1 x 7.4 cm; 11.6 Kilograms,55C350LP,2 GB,Google TV,"HDMI, 3.5mm Audio, USB 2.0, Bluetooth 5, 802.11 ac/b/g/n",Mali-G52,3840x2160 Pixels,"1 TV Unit, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 2 AAA Battery, 1 User Manual, 1 Warranty Card",1,LED,55 Inches,A+,"GIF, JPEG",,Stereo,"Mp3_audio, Wma",Dolby Atmos,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,11 kg 600 g,Toshiba 139 cm (55 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 55C350LP (Black)  ,4.3 out of 5 stars,"38,990",https://amazon.in/Toshiba-inches-Bezelless-Google-55C350LP/dp/B0B2WB271Q/ref=sr_1_67?keywords=tv&qid=1660812290&sr=8-67,,16 GB,178 Degrees,16:09,1200:1,24 Watts,Yes,Alkaline,2,Yes,55C350LP,DVB-T2,"Google TV | Google Assistant | Chromecast, Miracast, DLNA, Airplay | HDMI 2.1 with Auto Low Latency Mode for VRR eARC supported| Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now","One Click Prime Video, Netflix, Youtube | Google Assistant | With Voice Assitant","IR, Bluetooth",High Brightness,230 Volts,130 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,No,,,,,,,,,,,,,,,
80,https://images-eu.ssl-images-amazon.com/images/I/512ItWviyoL._SY300_SX300_QL70_ML2_.jpg,SANSUI,Sansui,JSW55ASUHD,2021,7.28 x 53.15 x 31.89 cm; 11.1 Kilograms,JSW55ASUHD,2 GB,Android,"USB, HDMI",CA53 Quad Core,3840x2160 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery, 1 Power Cord, 1 Mini AV Cable",1,LED,55 Inches,HDR10,"GIF, JPEG",3840 x 2160 pixels,Stereo,"Mp3_audio, Wma",Dolby Audio | DTS Studio Sound,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,11 kg 100 g,Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV JSW55ASUHD (Mystique Black) With Dolby Audio and DTS  ,4.5 out of 5 stars,"32,990",https://amazon.in/Sansui-Certified-Android-JSW55ASUHD-Mystique/dp/B09NNGHG22/ref=sr_1_68?keywords=tv&qid=1660812290&sr=8-68,2 AAA batteries required. (included),8 GB,178 Degrees,16:09,1300:1,20 Watts,Yes,Alkaline,2,Yes,,NTSC,Android 10.0 (Certified by Google) | Google Assistant | Alexa Enabled Support | Built-in Chromecast | Voice Search Smart Remote| Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Google Play,"Prime, Netflix, Youtube | Google Assistant | With Voice Assitant","IR, Bluetooth",,110 Volts,20 Watts,9 Feet,178 Degrees,,8 Milliseconds,No,,,,,,,,,,,,,,,
81,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",KJW32SKHD,2021,72.2 x 8 x 42.5 cm; 4.4 Kilograms,KJW32SKHD,1 GB,Android,"USB, HDMI",Mali-G31MP2,1366x768 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",1,LED,32 Inches,A+,"GIF, JPEG",,,"Mp3_audio, Wma",Sorround,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,No,India,4 kg 400 g,Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-70-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_btf,2 AAA batteries required. (included),8 GB,178 Degrees,16:09,3000:1,20 Watts,Yes,Manganese,2,Yes,KJW32SKHD,NTSC,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",Navigation Keys for Easy Access,IR,High brightness,110 Volts,60 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,No,Android,60 Hz,,,,,,,,,,,,,
82,https://images-eu.ssl-images-amazon.com/images/I/41Ct5X8apmL._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt.Ltd,CREL055USA024601,2022,123 x 27 x 77 cm; 7.3 Kilograms,CREL055USA024601,1.5 GB,Linux,"USB, HDMI, Headphone",,3840x2160 Pixels,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",1,LED,55 Inches,LED,,3840 x 2160 pixels,,,2.0,Corded Electric,No,60 Hz,HDMI,Wall Mount and Table Mount,,India,7 kg 300 g,Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,3.7 out of 5 stars,"33,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00622812JTLJYZC7002G&url=%2FCroma-Inches-Ultra-Smart-CREL055USA024601%2Fdp%2FB0B17FHC54%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-65-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_atf_next,2 AAA batteries required. (included),8 GB,178 Degrees,16:9,5000:01,20 Watts,Yes,Alkaline,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,https://images-eu.ssl-images-amazon.com/images/I/417CDbPCDWL._SY300_SX300_QL70_ML2_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AB32E10SS,2020,73.2 x 8.3 x 43.9 cm; 3.65 Kilograms,AB32E10SS,1 GB,FireOS,"USB, HDMI",Mali450 Quad core,1366x768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",1,LED,32 Inches,LED,JPEG,1366 x 768 pixels,Surround,"Dolby Audio and DTS TruSurround, WMA, MP3_audio",Surround Sound,AC,Yes,60 Hz,Wi-Fi,Wall Mount,Yes,India,3 kg 650 g,AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-66-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,https://images-eu.ssl-images-amazon.com/images/I/51VEf4896yL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,KD-43X74K,2022,97.1 x 7.7 x 57.5 cm; 8 Kilograms,KD-43X74K,,Android,"Ethernet, Composite Video, Bluetooth 5",X1 4K Processor,3840 x 2160 Pixels,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,LED,43 Inches,4K HDR,"TIFF, JPEG",3840 x 2160 pixels,Two channel linear,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,8 kg,Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X74K (Black)  ,4.8 out of 5 stars,"47,999",https://amazon.in/Sony-Bravia-inches-Google-KD-43X74K/dp/B09WN2CVMY/ref=sr_1_67?keywords=tv&qid=1660812293&sr=8-67,2 AAA batteries required. (included),,178 Degrees,16:09,,20 Watts,Yes,Alkaline,2,Yes,KD-43X74K,DVB-T,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",High Brightness,240 Volts,96 Watts,3 Feet,178 Degrees,"AVI, MPEG",,No,"Android Phone, Home theatre, IPhone",60 Hz,,,,,,,,,,,,,
85,https://m.media-amazon.com/images/I/51+7eXVV9dL._SX300_SY300_.jpg,LG,LG,43LM5650PTA,2020,8.1 x 97.7 x 57.5 cm; 8 Kilograms,43LM5650PTA,1 GB,WebOS,"USB, HDMI",LG Graphic Processor,1920x1080 Pixels,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",1,LED,43 Inches,,JPEG,1920 x 1080 pixels,,"Mp3_audio, Wma",DTS Virtual:X | Clear Voice III | Sound Type: Down Firing | Optical Sound Sync,AC,No,50 Hz,Wi-Fi,Wall Mount,No,India,8 kg,LG 108 cm (43 inches) Full HD LED Smart TV 43LM5650PTA (Ceramic Black)  ,4.4 out of 5 stars,"29,490",https://amazon.in/LG-inches-Smart-43LM5650PTA-Ceramic/dp/B08G21VNQQ/ref=sr_1_68?keywords=tv&qid=1660812293&sr=8-68,2 AAA batteries required. (included),4 GB,178 Degrees,,"10,000,000 : 1 (Dynamic Contrast Ratio)",20 Watts,Yes,Alkaline,1,Yes,LED SMART,,,Standard Remote,IR Remote,High brightness,,20.00,7 Feet,,"AVI, MPEG, Blu-ray, DVD, WAV, WMA",,,,,,,,,,,,,,,,,
86,https://m.media-amazon.com/images/I/41B+1sEm+eL._SX300_SY300_.jpg,Power Guard,Power Guard Industries Private Limited,PG32S1,2022,71.3 x 6.5 x 42 cm; 4.73 Kilograms,PG32S1,1 GB,Android,"AV Port, USB, Ethernet, HDMI, Headphone",Mali-450 GPU,1366 x 768 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mount, 1 User Manual, 1 Warranty Card, 1 Remote Control,2 AAA Battery",1,LED,32 Inches,"IPS , A+","GIF, JPEG",,Surround,"Wma, MP3, AAC, MP2, PCM","Turbo Sound , Clear Audio+",AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,No,India,4 kg 730 g,Power Guard 80 cm (32 inches) Frameless HD Ready Smart Android LED TV PG32S1 (Black)  ,5.0 out of 5 stars,"10,999",https://amazon.in/Power-Guard-Frameless-Android-PG32S1/dp/B0B363326K/ref=sr_1_69?keywords=tv&qid=1660812293&sr=8-69,,8 GB,178 Degrees,16:09,4000:1,20 Watts,No,,2,Yes,PG32S1,DVB-T,"Super Luma| Rich Contrast |X Motion Clarity | Turbo Sound |Clear Audio+ | Supported Application : Netflix, Youtube, Prime Video, Hotstar, Sonyliv, Hungama, Jiocinema, Zee5, Eros Now , Jio Games , Jio Cinema","One Click Play Store,Screenshot,Youtube,Hotstar,Netflix",IR,High Brightness,240 Volts,60 Watts,3 Feet,178 Degrees,"MPEG, DVD",6 Milliseconds,,"Android Phones, Apple IOS , Apple Airplay",,,,,,720 Pixels,,,,,,,,
