id,image_url,brand,manufacturer,product,product_url,price,resolution,connector_type,rating,standing_screen_display_size,display_technology,display_type,number_of_items,operating_system,mounting_hardware,item_weight,model_year,refresh_rate,power_source,batteries_required,speaker_surround_sound_channel_configuration,country_of_origin,item_model_number,model,product_dimensions,hardware_interface,supported_audio_format,image_aspect_ratio,remote_control_included?,mounting_type,audio_wattage,supports_bluetooth_technology,ram_memory_installed_size,wattage,supported_image_type,graphics_coprocessor,batteries_included,model_name,remote_control_description,tuner_technology,total_usb_ports,viewing_angle,screen_resolution,voltage,audio_output_mode,maximum_operating_distance,batteries,remote_control_type,battery_cell_composition,special_features,memory_storage_capacity,image_contrast_ratio,response_time,media_format,includes_rechargable_battery,image_brightness,real_angle_of_view
87,https://images-eu.ssl-images-amazon.com/images/I/41JpykaA98S._SX300_SY300_QL70_ML2_.jpg,OnePlus,Radiant Appliances and Electronics Pvt. Ltd.,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black)  ,https://amazon.in/OnePlus-163-8-inches-Android-65U1S/dp/B095JPKPH3/ref=sr_1_70?keywords=tv&qid=1660812293&sr=8-70,"63,999",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.2 out of 5 stars,65 Inches,LED,HDR10+ | HDR10 | HLG,1.0,Android,1 TV unit | 1 Remote| 1 AC Power Cord | 1AV In Adaptor | 1 Set Stand | 1 Wall Mount | 1 User manual and warranty card,18 kg 300 g,2021.0,60 Hz,AC,Yes,Dolby Audio,India,65U1S,65U1S,21.2 x 88.8 x 144.8 cm; 18.3 Kilograms,"USB, HDMI, Bluetooth 5","Mp3_audio, Wma",16:09,Yes,Wall Mount,30 Watts,Yes,2 GB,215 Watts,JPEG,G52 MC1,No,65U1S,One Click- Netflix |Amazon Prime Video | Google Assistant | with Voice Assitant,PAL,2.0,178 Degrees,3840 x 2160 pixels,,,9 Feet,,Bluetooth | Voice Enabled,,"Gamma Engine | Google Assistant | OnePlus Connect 2.0 | OxygenPlay 2.0 | Data Saver Plus | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now, Oxygen Play",16 GB,1200:1,8 Milliseconds,"AVI, MPEG",,High Brightness,178 Degrees
88,https://images-eu.ssl-images-amazon.com/images/I/41tfC1EwxQL._SY300_SX300_QL70_ML2_.jpg,VU,Vu,Vu 139 cm (55 inches) 4K Ultra HD Smart Android LED TV 55UT (Black)  ,https://amazon.in/inches-Ultra-Android-5-Hotkeys-55UT/dp/B089KVCGCV/ref=sr_1_71?keywords=tv&qid=1660812293&sr=8-71,"39,999",3840x2160 Pixels,"Wi-Fi, USB, HDMI",4.4 out of 5 stars,55 Inches,LED,A+,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",12 kg 600 g,2020.0,60 Hz,AC,Yes,"DTS Virtual-X Surround Sound, TruBass HDX, TruSurround X, Dialog Clarity",India,55UT,55UT,8.6 x 123 x 71.2 cm; 12.6 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:9,Yes,Wall Mount,30 Watts,Yes,2 GB,30 Watts,JPEG,Mali 470 MP3 GPU,Yes,Ultra,"ActiVoice Remote Control | Licensed Apps-YouTube, Netflix, Prime Video, Hotstar, Google Play Hotkeys on Remote Control","DVB-T/ DVB-T2, PAL",,,3840 x 2160 pixels,,Surround,,2 AAA batteries required. (included),,Alkaline,,,Standard,8 Milliseconds,,,,
89,https://images-eu.ssl-images-amazon.com/images/I/41ujTH7KfrL._SY300_SX300_QL70_ML2_.jpg,MI,DIXON TECHNOLOGIES (INDIA) LIMITED,Mi 80 cm (32 inches) Horizon Edition HD Ready Android Smart LED TV 4A | L32M6-EI (Grey)  ,https://amazon.in/inches-Horizon-Ready-Android-L32M6-EI/dp/B08WPPDFLD/ref=sr_1_72?keywords=tv&qid=1660812293&sr=8-72,"16,499",1366*768 Pixels,Wi-Fi,4.3 out of 5 stars,32 Inches,LED,Bezel-less Design,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",3 kg 900 g,2020.0,60 Hz,AC,No,DTS-HD sound,India,L32M6-EI,L32M6-EI,72 x 8 x 43 cm; 3.9 Kilograms,"Bluetooth, AV Port, HDMI, 3.5mm Audio, USB 2.0","Mp3_audio, Wma",16:09,Yes,Wall mount;table mount,20 Watts,Yes,1 GB,50 Watts,JPEG,Mali-450,No,Mi TV 4A Horizon Edition,Google Assistant | Mi Quick Settings | Mi Quick Wake | Mi Quick Mute | Netflix and Prime Video buttons,NTSC/PAL,2.0,178 Degrees,1366 x 768 pixels,240 Volts,Stereo,8 Feet,2 AAA batteries required.,Bluetooth,Alkaline,Android TV 9 | Mi Quick Wake - Wake TV Under 5 secs | PatchWall | Supported Apps: Netflix | Prime Video | Disney+ Hotstar | YouTube | 5000+ apps from Google Play Store | PatchWall - 23+ Content Partners|Kids Mode with Parental Lock| Smart Curation|Universal search|Collection - Spend less time browsing for finding the right content,8 GB,Standard,6.5 Milliseconds,"MPEG, WAV",No,High brightness,
90,https://images-eu.ssl-images-amazon.com/images/I/41O2yBqkU7L._SX300_SY300_QL70_ML2_.jpg,Hisense,Hisense,Hisense 108 cm (43 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 43A6H (Black)  ,https://amazon.in/Hisense-inches-Bezelless-Google-43A6H/dp/B0B1MH8Y48/ref=sr_1_74?keywords=tv&qid=1660812293&sr=8-74,"29,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.3 out of 5 stars,43 Inches,LED,"A+, VA, 10 bit",1.0,Google TV,"1 TV Unit, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 2 AAA Battery, 1 User Manual, 1 Warranty Card",7 kg 400 g,2022.0,60 Hz,AC,Yes,Dolby Atmos,India,43A6H,43A6H,96.3 x 23.3 x 61.1 cm; 7.4 Kilograms,"HDMI, 3.5mm Audio, Bluetooth 5, USB 2.0, 802.11 ac/b/g/n","Mp3_audio, Wma",16:09,Yes,Wall Mount,20 Watts,Yes,2 GB,95 Watts,"GIF, JPEG",Arm Mali-G52,Yes,,"One Click Netflix, SonyLiv, Prime Video, YouTube, Disney+ | Google Assistant | With Voice Assitant",DVB-T2,2.0,178 Degrees,3840 x 2160 pixels,230 Volts,Stereo,9 Feet,,"IR, Bluetooth",Alkaline,"Google TV| Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now",16 GB,4000:1,8 Milliseconds,"AVI, MPEG",Yes,Ultra Brightness,178 Degrees
91,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-75-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_mtf,"14,999",1366 x 768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.2 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",3 kg 920 g,2021.0,60 Hz,AC,Yes,Dolby Audio | DTS Virtual: X | DTS-HD,India,L32M6-RA/L32M7-RA,L32M6-RA/L32M7-RA,73 x 8.7 x 47.6 cm; 3.92 Kilograms,"AV Port, Ethernet, HDMI, Headphone, USB 2.0","Dolby, DTS-HD, Mp3_audio",16:09,Yes,Wall Mount,20 Watts,Yes,1 GB,50 Watts,JPEG,Mali G31 MP2,No,Redmi Smart TV 32,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,NTSC,2.0,178 Degrees,1366 x 768 pixels,240 Volts,Stereo,8 Feet,2 AAA batteries required.,Bluetooth,,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,8 GB,,,"AVI, MPEG",,Ultra Bright Screen,178 Degrees
92,https://images-eu.ssl-images-amazon.com/images/I/51prU5hcQbL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-76-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_mtf,"86,990",3840 x 2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.8 out of 5 stars,65 Inches,LED,4K HDR,1.0,Android,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",22 kg 100 g,2022.0,60 Hz,AC,Yes,Dolby Audio,India,KD-65X74K,KD-65X74K,146.3 x 8.7 x 85.2 cm; 22.1 Kilograms,"Ethernet, Composite Video, Bluetooth 5","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,20 Watts,Yes,,180 Watts,"TIFF, JPEG",X1 4K Processor,Yes,KD-65X74K,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,DVB-T,2.0,178 Degrees,3840 x 2160 pixels,240 Volts,Two channel linear,5 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,,,,"AVI, MPEG",No,High Brightness,178 Degrees
93,https://images-eu.ssl-images-amazon.com/images/I/41fafQ6BV0L._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd,TCL 138.7 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55C635 (Black)  ,https://amazon.in/TCL-138-7-inches-Google-55C635/dp/B0B1DNQC21/ref=sr_1_77?keywords=tv&qid=1660812293&sr=8-77,"59,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.5 out of 5 stars,55 Inches,QLED,HDR 10,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",12 kg 400 g,2022.0,60 Hz,AC,Yes,Dolby Audio,India,,,122.6 x 29.5 x 76.7 cm; 12.36 Kilograms,"USB, HDMI, Headphone","Mp3_audio, Wma",16:09,Yes,Wall Mount,24 Watts,Yes,2 GB,155 Watts,"BMP, PNG, JPEG",G31MP2,Yes,,Smart remote with Dedicated Hotkeys for quick and easy access,DVB-T2,2.0,178 Degrees,3840 x 2160 pixels,240 Volts,,9 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,"Hands-Free Voice Control, 4K Google TV + HDR 10, AI-IN, T-cast | Apps: Netflix, Youtube, Prime Video & 7000+ Apps, Maximum Content: 10,62,000 Hours, Pure Entertainment",16 GB,6000:1,6.5 Milliseconds,"AVI, MPEG",No,High Brightness,178 Degrees
94,https://images-eu.ssl-images-amazon.com/images/I/51Bho9B2wKL._SY300_SX300_QL70_ML2_.jpg,TCL,Tcl King Electrical Appliances Huizhou Co Ltd,TCL 109 cm (43 inches) Full HD Smart Certified Android LED TV 43S5200 ( Black)  ,https://amazon.in/TCL-43-Certified-Android-43S5200/dp/B09HMWN65J/ref=sr_1_78?keywords=tv&qid=1660812293&sr=8-78,"25,270",1920x1080 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.1 out of 5 stars,43 Inches,LED,A+,1.0,Android,"1 LED TV, 1 Remote Controller, 1 Table Stand, 1 User Manual, 1 Warranty Card, 1 Audio Cable.1 Wall Mount",6 kg 650 g,2021.0,60 Hz,AC,Yes,Dolby MS12 |Config D,China,"43"" S5200 Series","43"" S5200 Series",96.7 x 18.7 x 62 cm; 6.65 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount,20 Watts,Yes,2 GB,50 Watts,"GIF, PNG, JPEG",Mali470x2,Yes,43S5200,Smart remote with Dedicated Hotkeys for quick and easy access | Hands free voice control,DVB-T2,1.0,,1920 x 1080 pixels,230 Volts,,,2 AAA batteries required. (included),,Alkaline,,,1200:1,8 Milliseconds,,Yes,,
95,https://images-eu.ssl-images-amazon.com/images/I/519Ir-q3x1L._SY300_SX300_QL70_ML2_.jpg,TCL,Bhagwati Products Ltd,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S615 (Black)  ,https://amazon.in/TCL-inches-Certified-Android-32S615/dp/B09ZPJT8B2/ref=sr_1_79?keywords=tv&qid=1660812293&sr=8-79,"15,990",1366x768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.0 out of 5 stars,32 Inches,LED,HDR 10,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",3 kg 920 g,2022.0,60 Hz,AC,Yes,Dolby Audio,India,,,72.1 x 18 x 47.3 cm; 3.92 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount,16 Watts,Yes,1 GB,50 Watts,"BMP, GIF, PNG, JPEG",G31MP2,Yes,,Smart remote with Dedicated Hotkeys for quick and easy access,DVB-T2,1.0,178 Degrees,1366 x 768 pixels,240 Volts,,9 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,"Google Assistant |HD Android TV + HDR 10, AI-IN, T-cast, Bluetooth 5.0, Android 11- R | Supported Apps : Netflix, Prime video, Hotstar, Zee5, Sun NXT, YouTube, Google playstore, Google services applications",8 GB,3000:1,6.5 Milliseconds,"AVI, MPEG",No,High Brightness,178 Degrees
96,https://images-na.ssl-images-amazon.com/images/I/51z9E68ei7L._SX300_SY300_QL70_ML2_.jpg,TOSHIBA,DIXON TECHNOLOGY (INDIA) LIMITEDSHED,Toshiba 139 cm (55 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 55C350LP (Black)  ,https://amazon.in/Toshiba-inches-Bezelless-Google-55C350LP/dp/B0B2WB271Q/ref=sr_1_80?keywords=tv&qid=1660812293&sr=8-80,"38,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.3 out of 5 stars,55 Inches,LED,A+,1.0,Google TV,"1 TV Unit, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 2 AAA Battery, 1 User Manual, 1 Warranty Card",11 kg 600 g,2022.0,60 Hz,AC,Yes,Dolby Atmos,India,55C350LP,55C350LP,123.3 x 71.1 x 7.4 cm; 11.6 Kilograms,"HDMI, 3.5mm Audio, 802.11 ac/b/g/n, USB 2.0, Bluetooth 5","Mp3_audio, Wma",16:09,Yes,Wall Mount,24 Watts,Yes,2 GB,130 Watts,"GIF, JPEG",Mali-G52,Yes,55C350LP,"One Click Prime Video, Netflix, Youtube | Google Assistant | With Voice Assitant",DVB-T2,2.0,178 Degrees,,230 Volts,Stereo,9 Feet,,"IR, Bluetooth",Alkaline,"Google TV | Google Assistant | Chromecast, Miracast, DLNA, Airplay | HDMI 2.1 with Auto Low Latency Mode for VRR eARC supported| Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now",16 GB,1200:1,8 Milliseconds,"MPEG, AVI",No,High Brightness,178 Degrees
97,https://images-eu.ssl-images-amazon.com/images/I/41O2yBqkU7L._SX300_SY300_QL70_ML2_.jpg,Hisense,Hisense,Hisense 139 cm (55 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 55A6H (Black)  ,https://amazon.in/Hisense-inches-Bezelless-Google-55A6H/dp/B0B2CR7N3N/ref=sr_1_81?keywords=tv&qid=1660812293&sr=8-81,"39,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.3 out of 5 stars,55 Inches,LED,"A+, IPS, 10 bit",1.0,Google TV,"1 TV Unit, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 2 AAA Battery, 1 User Manual, 1 Warranty Card",11 kg 500 g,2022.0,60 Hz,AC,Yes,Dolby Atmos,India,55A6H,55A6H,123.2 x 27.4 x 76.8 cm; 11.5 Kilograms,"HDMI, 3.5mm Audio, 802.11 ac/b/g/n, Bluetooth 5, USB 2.0","Mp3_audio, Wma",16:09,Yes,Wall Mount,20 Watts,Yes,2 GB,130 Watts,"GIF, JPEG",Arm Mali-G52,Yes,55A6H,"One Click Netflix, SonyLiv, Prime Video, YouTube, Disney+ | Google Assistant | With Voice Assitant",DVB-T2,2.0,178 Degrees,3840 x 2160 pixels,230 Volts,Stereo,9 Feet,,"IR, Bluetooth",Alkaline,"Google TV| Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now",16 GB,1200:1,8 Milliseconds,"AVI, MPEG",Yes,Ultra Brightness,178 Degrees
98,https://m.media-amazon.com/images/I/41aE+7g9FtL._SX300_SY300_.jpg,Coocaa,Radiant Appliances and Electronics Pvt Ltd,Coocaa 80 cm (32 inches) Frameless Series HD Ready Smart Certified Android IPS LED TV 32S7G (Black)  ,https://amazon.in/Coocaa-Frameless-Certified-Android-32S7G/dp/B0B45ZY871/ref=sr_1_82?keywords=tv&qid=1660812293&sr=8-82,"10,999",1366 x 768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.2 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 Led TV, 1 Wallmount,1 Remote,1 Power Cord,1 Start Guide,1 Warranty Card,2 Batteries,1 Base Stands,4 Screws",3 kg 600 g,2022.0,60 Hz,AC,Yes,DTS Surround | Dolby Audio,India,32S7G,32S7G,71.8 x 18.8 x 47.9 cm; 3.6 Kilograms,,"Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Top,20 Watts,Yes,1 GB,60 Watts,"GIF, JPEG",Mali-450 GPU,Yes,32S7G,One Click Google Assistant | Prime Video | Youtube | Netflix | GooglePlay,PAL,2.0,178 Degrees,,200 Volts,Surround,9 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Lithium Ion,"Eye Care | Remote with voice Assistant | Android 11.0 | HDR 10 | Trochilus Extreme Picture Engine | Supported Applications : Netflix, Prime Video, Disney+Hotstar, Sonly Live, Zee5, Youtube",8 GB,4000:1,8 Milliseconds,"AVI, MPEG",No,High Brightness,178 Degrees
99,https://images-eu.ssl-images-amazon.com/images/I/51PBPgPZ5QL._SY300_SX300_QL70_ML2_.jpg,SANSUI,Sansui,Sansui 109cm (43 inches) Full HD Certified Android LED TV JSW43ASFHD (Midnight Black) With Voice Search Smart Remote  ,https://amazon.in/Sansui-Certified-Android-JSW43ASFHD-Midnight/dp/B09NNG7TYR/ref=sr_1_83?keywords=tv&qid=1660812293&sr=8-83,"21,990",1920x1080 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.2 out of 5 stars,43 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery, 1 Power Cord",6 kg 300 g,2021.0,60 Hz,AC,Yes,Dolby Audio,India,JSW43ASFHD,JSW43ASFHD,107.5 x 14.3 x 66 cm; 6.3 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,20 Watts,Yes,1 GB,20 Watts,"GIF, JPEG",CA53 Quad Core,Yes,,"Prime, Netflix, Youtube | Google Assistant | With Voice Assitant",NTSC,2.0,178 Degrees,1920 x 1080 pixels,110 Volts,Stereo,9 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,Android 11 (Certified by Google) | Google Assistant | Built-in Chromecast |Voice Search Smart Remote| Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Google Play,8 GB,1200:1,8 Milliseconds,,No,,178 Degrees
100,https://images-eu.ssl-images-amazon.com/images/I/41VJMPvuOtS._SX300_SY300_QL70_ML2_.jpg,EAirtec,AIRTEC ELECTROVISION PRIVATE LIMITED,eAirtec 109 cms (43 inches) Full HD Smart LED TV with Voice Remote Control 43ATDJ (2022 Model) | Bezel Less  ,https://amazon.in/eAirtec-43-AT-DJ-SMART/dp/B08HQB4HZG/ref=sr_1_84?keywords=tv&qid=1660812293&sr=8-84,"16,500",19201080 Pixels,Wi-Fi,4.0 out of 5 stars,43 Inches,LED,IPS,1.0,Android,"1 LED TV, 1 Remote Control, 1 Table Stand, 1 Base Stand",9 kg,2022.0,60 Hz,AC,No,2.0,India,43 AT DJ SMART,43 AT DJ SMART,102 x 14 x 65 cm; 9 Kilograms,"USB, HDMI, Headphone","MP3, wav, wma, real_audio",,Yes,Wall Mount,20 Watts,No,1 GB,,,,No,,,,2.0,,1920 x 1080 pixels,,,,,,,,,,,,,,
101,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-85-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_btf,"10,990",1366768 Pixels,"Wi-Fi, HDMI",4.4 out of 5 stars,32 Inches,LED,LED,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",5 kg,2022.0,60 Hz,AC,No,2,India,32 SMART TV,32 SMART TV,,"Ethernet, HDMI, USB 2.0","Mp3_audio, Wma",16:9,Yes,Wall Mount,20 Watts,,1 GB,48 Watts,,,,NVA32SFR1,,,2.0,178 Degrees,,240 Volts,Surround,7 Feet,,IR,,,8 GB,,8 Milliseconds,,,,
102,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dtv%26qid%3D1660812293%26sr%3D8-86-spons%26psc%3D1&qualifier=1660812293&id=2033530928066630&widgetName=sp_btf,"8,990",1366x768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.4 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",4 kg 400 g,2021.0,60 Hz,AC,Yes,Sorround,India,KJW32SKHD,KJW32SKHD,72.2 x 8 x 42.5 cm; 4.4 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,20 Watts,No,1 GB,60 Watts,"GIF, JPEG",Mali-G31MP2,Yes,KJW32SKHD,Navigation Keys for Easy Access,NTSC,2.0,178 Degrees,,110 Volts,,9 Feet,2 AAA batteries required. (included),IR,Manganese,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",8 GB,3000:1,8 Milliseconds,"AVI, MPEG",No,High brightness,178 Degrees
103,https://images-eu.ssl-images-amazon.com/images/I/417CDbPCDWL._SY300_SX300_QL70_ML2_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dtv%26qid%3D1660812296%26sr%3D8-81-spons%26psc%3D1&qualifier=1660812296&id=8093922834385498&widgetName=sp_atf_next,"13,499",1366x768 Pixels,Wi-Fi,4.0 out of 5 stars,32 Inches,LED,LED,1.0,FireOS,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",3 kg 650 g,2020.0,60 Hz,AC,Yes,Surround Sound,India,AB32E10SS,AB32E10SS,73.2 x 8.3 x 43.9 cm; 3.65 Kilograms,"USB, HDMI","Dolby Audio and DTS TruSurround, WMA, MP3_audio",,,Wall Mount,,Yes,1 GB,,JPEG,Mali450 Quad core,,,,,,,1366 x 768 pixels,,Surround,,,,,,,,,,,,
